timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
46766108,46765820,0.999971,-0.0062751006,-0.001158746,-0.004153008,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
46813995,46813708,0.99996513,-0.0065121124,-0.0033800686,-0.0039903205,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
46862282,46861988,0.9999655,-0.007367545,-0.00057490007,-0.00380525,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
46910365,46910073,0.99996656,-0.0075674467,-0.000699578,-0.0030419796,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
46962110,46961821,0.9999459,-0.009283582,-0.0026557723,-0.0038812717,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47013910,47013620,0.99995196,-0.008885686,-0.0013943246,-0.0039022232,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47062738,47062443,0.9999526,-0.008505635,-0.0019042232,-0.004329084,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47114589,47114300,0.9999453,-0.008752839,-0.0012678201,-0.005606083,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47162575,47162284,0.9999477,-0.008330563,-0.0004926164,-0.0059238663,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47214337,47214050,0.9999462,-0.008816369,-0.0008419903,-0.0054070866,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47262309,47262020,0.999956,-0.007314047,-0.00029190583,-0.0058757467,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47314077,47313786,0.99994785,-0.00813036,2.9172525e-05,-0.0061966623,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47362562,47362272,0.9999505,-0.0072007426,0.0007605916,-0.0068178773,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47410445,47410146,0.9999469,-0.007215887,-0.0015608945,-0.007186049,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47466155,47465869,0.9999331,-0.008612471,-0.0013835655,-0.007602294,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47514044,47513756,0.9999591,-0.005927542,-0.0016334794,-0.006625508,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47561972,47561681,0.9999569,-0.006548239,-0.0022043095,-0.0061990726,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47610937,47610648,0.9999552,-0.0070575704,-0.0018041185,-0.006049365,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47662902,47662590,0.9999711,-0.003158744,-0.0013539214,-0.0067858817,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47714570,47714276,0.999944,-0.006680055,-0.00034960723,-0.008209001,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47762582,47762279,0.99996465,-0.005134681,-0.0006101948,-0.0066328445,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47814454,47814162,0.9999704,-0.0042057396,0.0006444336,-0.006424062,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47862396,47862105,0.9999647,-0.0053794337,0.0008717406,-0.006387178,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47914104,47913816,0.99997294,-0.0027072704,0.0015466526,-0.00667424,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
47962711,47962418,0.9999707,-0.0031530706,0.0022995684,-0.006588755,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48014458,48014173,0.99997085,-0.0025984847,0.0020520142,-0.006880472,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48062314,48062021,0.99997103,-0.0026780097,0.0016161687,-0.0069360193,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48110294,48110007,0.9999686,-0.0020042418,0.0028130424,-0.00714144,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48166228,48165944,0.99996823,-0.0029090638,0.0030998965,-0.006747196,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48214008,48213722,0.9999739,-0.0024161066,0.0026053148,-0.006297056,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48262590,48262303,0.99996835,-0.0013794291,0.0040456112,-0.0067077097,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48310477,48310183,0.99996936,-0.0013966695,0.0037684038,-0.0067218617,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48362326,48362036,0.9999776,0.0001301705,0.0029712878,-0.0060128816,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48414168,48413883,0.99997264,-0.00018411664,0.0049286024,-0.0055191414,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48462324,48462036,0.99996537,-0.0009351766,0.0050536287,-0.006545447,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48514131,48513844,0.99997145,0.00042557943,0.003892726,-0.00647065,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48562402,48562102,0.9999714,-0.00011147183,0.0036015206,-0.0066532944,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48614133,48613843,0.9999642,0.0018974935,0.005034567,-0.0065417117,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48662594,48662312,0.9999671,0.0002530436,0.004414643,-0.00681484,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48714490,48714198,0.9999617,3.825366e-05,0.0057007107,-0.006656832,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48762291,48762000,0.9999627,0.0020874804,0.005015301,-0.0067245685,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48810975,48810682,0.99997234,0.0006865808,0.004452136,-0.005915018,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48862716,48862418,0.9999622,1.6069544e-05,0.005626774,-0.0066271415,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48914265,48913977,0.99996704,0.00082265894,0.004580945,-0.00665185,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
48962811,48962516,0.9999736,0.00075738144,0.004146781,-0.0059314645,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49010416,49010125,0.9999607,-0.0006010492,0.0055050747,-0.0069277002,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49066103,49065807,0.99995655,0.0008165283,0.0063577574,-0.0067681354,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49115003,49114708,0.9999617,-0.0013996464,0.004664976,-0.0072796326,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49162893,49162598,0.9999607,-0.00010575941,0.005882602,-0.006635661,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49214635,49214341,0.9999561,0.0008699254,0.006212309,-0.006970086,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49262639,49262343,0.9999592,-0.00091574545,0.0057135196,-0.0069414326,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49314339,49314054,0.9999616,0.0013858309,0.0053954,-0.006776582,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49362342,49362051,0.99996054,0.00014630854,0.0050172005,-0.0073358524,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49414089,49413804,0.9999641,-0.00019168343,0.004920156,-0.006903527,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49462076,49461782,0.9999555,0.00090169423,0.0053139795,-0.007748176,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49511071,49510779,0.999959,-0.0012317041,0.004657705,-0.0076685627,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49562806,49562507,0.99996686,-0.0009408808,0.00361955,-0.0072260834,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49614176,49613893,0.99995816,0.0013538976,0.005381889,-0.007271531,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49662064,49661772,0.9999698,-0.0014072761,0.0029467363,-0.0070560966,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49711005,49710717,0.9999578,-0.000542652,0.004846926,-0.0077959574,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49762938,49762650,0.99996036,-0.0022978515,0.003909401,-0.0076707453,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49814671,49814379,0.99996656,-0.0015490517,0.004096777,-0.0069129607,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49862670,49862373,0.9999581,-0.0018743856,0.005572367,-0.0070224656,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49914419,49914128,0.99997044,-0.0024573503,0.0031793811,-0.0065577626,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
49962468,49962171,0.9999617,-0.0022334515,0.005565628,-0.0063882847,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50014212,50013926,0.99996245,-0.0028496115,0.004962712,-0.0065207025,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50062851,50062551,0.9999668,-0.00213028,0.0050869077,-0.006015453,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50114562,50114276,0.9999627,-0.0022692645,0.0055264034,-0.0062464997,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50162571,50162281,0.99996126,-0.0034816824,0.004626752,-0.0066451887,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50210422,50210132,0.999961,-0.0035438263,0.004948648,-0.006398889,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50266111,50265815,0.9999647,-0.002801273,0.0053604976,-0.005825422,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50314917,50314626,0.99996006,-0.004489311,0.005114885,-0.0058075106,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50362379,50362093,0.9999578,-0.0017669145,0.006172741,-0.006571012,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50410455,50410164,0.99994254,-0.0059577143,0.005505988,-0.007005856,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50462886,50462592,0.99995697,-0.0048791976,0.005328064,-0.005828678,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50514561,50514269,0.999947,-0.005032157,0.007158921,-0.0054370365,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50562569,50562271,0.9999376,-0.0056340275,0.0072285915,-0.006380617,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50614313,50614027,0.9999164,-0.005723773,0.009030686,-0.0072843926,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50662367,50662075,0.9998997,-0.0077730594,0.009288846,-0.007348407,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50714041,50713755,0.99990857,-0.007273949,0.008951969,-0.007062861,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50763014,50762726,0.9998823,-0.0087919375,0.01034289,-0.0071598305,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50814786,50814492,0.999892,-0.0089586675,0.008971694,-0.0074405405,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50862090,50861802,0.9998997,-0.009764636,0.009337354,-0.0042569838,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50911015,50910728,0.9999583,-0.007359098,0.0044930973,0.00302882,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
50962860,50962548,0.999874,-0.0019201677,0.0002449705,0.015755119,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51014707,51014411,0.9995075,-0.0021857596,-0.0045725703,0.030969402,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51062182,51061892,0.9988329,0.0021496736,-0.013913794,0.04620357,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51111036,51110744,0.9979988,0.0011647823,-0.021246573,0.059545305,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51158816,51158520,0.99710053,-0.00072960916,-0.02936725,0.070196755,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51214718,51214420,0.9959637,-0.0014406017,-0.04171821,0.07945979,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51262626,51262325,0.99509364,-0.0028723641,-0.04992324,0.085370205,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51314388,51314101,0.9939914,-0.0053675417,-0.06303791,0.08932327,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51362424,51362133,0.9933325,-0.0061894855,-0.07096754,0.090641946,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51414113,51413826,0.99251604,-0.008069966,-0.08165005,0.09044459,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51462112,51461819,0.99164104,-0.008997381,-0.09262069,0.08937886,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51514857,51514561,0.9905342,-0.010720293,-0.10419262,0.08871932,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51562726,51562434,0.9896259,-0.01161887,-0.11486558,0.08550827,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51610847,51610435,0.9886472,-0.0126328645,-0.124783926,0.08274061,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51662737,51662440,0.9875843,-0.012438957,-0.13504042,0.07928843,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51714338,51714051,0.98689806,-0.014762778,-0.14180335,0.075538896,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51762327,51762035,0.98681206,-0.013409827,-0.14433923,0.072031476,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51810305,51809909,0.9866229,-0.013280483,-0.14691998,0.06937858,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51863062,51862771,0.98674226,-0.012484979,-0.14771883,0.06605275,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51914849,51914548,0.9867471,-0.011513155,-0.14912862,0.06291497,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
51962490,51962198,0.9869966,-0.013595788,-0.14807214,0.061053522,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52014233,52013947,0.9871129,-0.009004256,-0.14809917,0.059948485,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52062382,52062083,0.9869929,-0.011518631,-0.14929315,0.058515783,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52114087,52113801,0.98694307,-0.010106409,-0.1502828,0.057064317,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52162875,52162577,0.98699063,-0.011200154,-0.1501666,0.05633915,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52214792,52214499,0.9872084,-0.01080375,-0.14916456,0.0552528,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52262636,52262338,0.9867208,-0.010865547,-0.1525299,0.054761354,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52310760,52310341,0.9868446,-0.011543095,-0.15186352,0.054240447,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52362479,52362181,0.98669416,-0.009920546,-0.15315187,0.053673163,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52414211,52413926,0.9869996,-0.0108742835,-0.15125091,0.05326171,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52462201,52461910,0.9865907,-0.010437863,-0.15376209,0.0537331,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52511080,52510790,0.98643476,-0.012515358,-0.15469022,0.053486045,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52562925,52562624,0.9866301,-0.010429764,-0.15347792,0.053824034,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52614812,52614516,0.9868722,-0.010751186,-0.15169545,0.054369986,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52662721,52662382,0.9876042,-0.009570715,-0.14628597,0.05609553,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52714419,52714132,0.98839384,-0.008180478,-0.14044029,0.057334203,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52762461,52762169,0.98933846,-0.009802701,-0.1331646,0.05814232,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52814154,52813867,0.99030113,-0.007892585,-0.12567215,0.05872032,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52862221,52861928,0.9914451,-0.009526032,-0.11596967,0.05913471,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52914891,52914597,0.9923328,-0.009217662,-0.108482994,0.05849786,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
52962898,52962597,0.99323964,-0.0076261107,-0.099889174,0.05864468,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53010965,53010674,0.9938383,-0.0072371224,-0.09325239,0.059473068,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53062514,53062224,0.99473786,-0.007862682,-0.083035976,0.059497874,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53114420,53114132,0.9952915,-0.005894173,-0.07581906,0.060096614,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53162673,53162375,0.9959655,-0.007247143,-0.06565807,0.060739405,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53210673,53210376,0.9962783,-0.0059430096,-0.059878234,0.061717078,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53262497,53262191,0.9968141,-0.0058565876,-0.049444884,0.06231027,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53314228,53313937,0.9971786,-0.010190112,-0.040216405,0.06255902,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53362092,53361800,0.99723476,-0.013263184,-0.03787664,0.06254851,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53414980,53414694,0.9973408,-0.015220352,-0.034612894,0.062303126,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53462944,53462653,0.9972851,-0.017386926,-0.035018984,0.062400687,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53514380,53514093,0.9972424,-0.01686327,-0.03573745,0.06281896,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53562352,53562060,0.99720544,-0.018372944,-0.036467206,0.06256164,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53614128,53613837,0.9970704,-0.018833155,-0.04011408,0.062344093,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53663233,53662942,0.99716896,-0.01922966,-0.03909619,0.061285295,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53707018,53706722,0.99704665,-0.019506695,-0.04137075,0.061692525,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53762870,53762572,0.9968924,-0.02012814,-0.04459036,0.06174393,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53814666,53814325,0.99693507,-0.021007225,-0.044274233,0.060983606,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53862506,53862208,0.9968109,-0.022486946,-0.046449862,0.060867764,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53910469,53910168,0.996844,-0.024334589,-0.045779057,0.060118575,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
53962216,53961923,0.9966835,-0.022746615,-0.04910097,0.060776774,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54014173,54013887,0.99662006,-0.025797699,-0.048110478,0.06138654,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54062996,54062703,0.99671113,-0.024485553,-0.04722277,0.061134465,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54114863,54114567,0.99674255,-0.024380885,-0.048526518,0.059625536,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54162771,54162467,0.9967712,-0.026064774,-0.047614556,0.0591657,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54214314,54214027,0.9968508,-0.02529817,-0.047646612,0.05812352,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54262093,54261795,0.99677485,-0.027100682,-0.04831419,0.058062933,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54314987,54314700,0.9969204,-0.02574308,-0.045890998,0.058147952,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54362840,54362543,0.9967436,-0.026964465,-0.048732832,0.058311667,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54410961,54410669,0.9967383,-0.026643835,-0.04903725,0.05829515,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54462565,54462269,0.99681574,-0.02533065,-0.048495345,0.058009326,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54514457,54514169,0.9967931,-0.026985535,-0.048741262,0.05744188,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54562337,54562046,0.9967985,-0.02585311,-0.049191263,0.057485435,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54610356,54610066,0.99681807,-0.026955685,-0.04785111,0.05777176,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54663173,54662885,0.9967643,-0.026054721,-0.049344745,0.057855323,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54714806,54714511,0.9967712,-0.027051924,-0.04926904,0.057341143,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54762780,54762486,0.9968376,-0.028976038,-0.04672474,0.05737605,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54814337,54814052,0.9967979,-0.026811704,-0.048423387,0.05770738,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54862444,54862152,0.9967654,-0.027905373,-0.048032507,0.058078773,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54911294,54910881,0.9967776,-0.029127562,-0.04795168,0.05732976,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
54962984,54962683,0.9967976,-0.027777316,-0.04864921,0.05706356,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55014547,55014254,0.996718,-0.029585838,-0.049597126,0.056729726,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55062497,55062202,0.99668115,-0.030354649,-0.049984008,0.056629386,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55110382,55110089,0.99679446,-0.029204316,-0.049022816,0.05607749,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55163265,55162849,0.99667925,-0.030836413,-0.04966604,0.056681644,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55215024,55214738,0.99674505,-0.029302562,-0.049556155,0.05643507,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55263032,55262741,0.9967095,-0.030170942,-0.049523577,0.0566332,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55310881,55310579,0.99682945,-0.029241426,-0.048220422,0.056131184,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55362911,55362612,0.9968303,-0.029416153,-0.0489476,0.055391807,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55414584,55414296,0.99685705,-0.030283755,-0.049743682,0.05370841,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55462441,55462150,0.9968995,-0.029621394,-0.04966358,0.05336217,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55514175,55513889,0.99695927,-0.029507963,-0.047830276,0.053979002,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55563389,55563102,0.9968497,-0.029299533,-0.04961768,0.054502007,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55614479,55614174,0.99690884,-0.0283387,-0.049661197,0.053882856,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55662508,55662215,0.9969702,-0.029489733,-0.04883076,0.05288215,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55714152,55713866,0.99686044,-0.029132169,-0.05048674,0.053588912,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55763287,55762997,0.99695915,-0.027168078,-0.0488828,0.054266997,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55811007,55810716,0.9968403,-0.032108195,-0.047550686,0.05493104,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55862900,55862604,0.99676883,-0.030235324,-0.050139423,0.054990325,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55915154,55914858,0.99691325,-0.031040363,-0.047169827,0.054549158,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
55963148,55962856,0.9968676,-0.030813696,-0.04821328,0.0545996,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56010992,56010706,0.9968869,-0.029681183,-0.049069107,0.054110248,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56062962,56062671,0.99693716,-0.030957973,-0.047485266,0.053879905,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56114612,56114323,0.99695754,-0.029153218,-0.048960786,0.053184688,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56162615,56162313,0.9968548,-0.031663306,-0.049304064,0.053357586,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56214363,56214076,0.99697316,-0.030269787,-0.04860155,0.05259366,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56262474,56262176,0.996914,-0.031774547,-0.050199155,0.051310953,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56311319,56310907,0.99707544,-0.03081176,-0.0478343,0.051021967,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56363025,56362727,0.996969,-0.030470371,-0.050244525,0.050990254,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56414826,56414530,0.99708515,-0.03147755,-0.047418725,0.05081267,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56462669,56462377,0.9970979,-0.029735792,-0.04821872,0.050858267,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56510420,56510134,0.9970629,-0.031760965,-0.048572376,0.049974676,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56562731,56562385,0.99722093,-0.030404253,-0.046929173,0.049231194,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56614594,56614296,0.9971007,-0.031775333,-0.049021434,0.048760444,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56662552,56662261,0.99719995,-0.03142697,-0.047065157,0.048882853,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56710473,56710178,0.997216,-0.030159067,-0.04770906,0.04872857,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56762463,56762164,0.99723375,-0.032199517,-0.046282377,0.048436508,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56814519,56814218,0.99744564,-0.029562764,-0.04400166,0.047877204,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56863213,56862921,0.99731463,-0.03076418,-0.046068043,0.047904447,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56914964,56914678,0.9974915,-0.03072164,-0.04261097,0.047447324,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
56962940,56962653,0.99753314,-0.029753353,-0.042685535,0.04712054,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
57010825,57010526,0.99754536,-0.029841354,-0.043059688,0.046462562,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
57062706,57062405,0.9975606,-0.027483126,-0.04346001,0.047209755,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
57114458,57114164,0.99758774,-0.028582977,-0.04207553,0.04723867,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
57162431,57162133,0.9976718,-0.027884426,-0.040837087,0.046966024,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
57210969,57210675,0.9976463,-0.028521007,-0.04075485,0.047196567,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
57262678,57262378,0.99770975,-0.028080411,-0.040973008,0.045914136,0.999934,6.113494e-12,6.7344026e-11,-0.011488167,3
