timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
51822575,51821930,17780904,40.154030399999996,116.25936779999999,0.8013589,-0.15592262,-48.276756,-0.06964624,-0.04098093,0.0,1.3371689,0.64399076,-0.20467974,-0.29879463,-0.11193452,-0.047630668,0.22411458,2.779267,0.2507711,0.08752057,0.1458474,-0.022976838,50.7006,49.59409,0.17028943,0.33516946,0.10850218,0.090274505,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
51916478,51914548,17780904,40.154030399999996,116.25936779999999,0.9701287,-0.122728035,-48.299282,-0.06964624,-0.04098093,0.0,1.6007879,0.65790623,-0.1767987,-0.26747155,-0.11193452,-0.047630668,0.22411458,2.7820575,0.2808993,-0.10668343,0.1338461,-0.022976838,50.7006,49.616615,0.16951583,0.33454877,0.10816421,0.090029925,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
52023992,52022067,17780904,40.154030399999996,116.25936779999999,1.2145705,-0.07826449,-48.323376,-0.06964624,-0.04098093,0.0,1.9404665,0.6718086,-0.16788876,-0.2538978,-0.11193452,-0.047630668,0.22411458,2.7741835,0.61717606,0.08281604,0.12663937,-0.022976838,50.7006,49.64071,0.17016383,0.33490762,0.10901479,0.090185225,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
52119444,52118807,17780904,40.154030399999996,116.25936779999999,1.4599359,-0.041272793,-48.34813,-0.06964624,-0.04098093,0.0,2.2301188,0.69249976,-0.150396,-0.2370122,-0.11193452,-0.047630668,0.22411458,2.643423,0.7966244,0.61848456,0.12131737,-0.022976838,50.7006,49.665462,0.17011344,0.33476618,0.1097322,0.09015127,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
52219202,52218574,17780904,40.154030399999996,116.25936779999999,1.7474859,0.0016848745,-48.372925,-0.06964624,-0.04098093,0.0,2.5300782,0.7090967,-0.14046146,-0.22828634,-0.11193452,-0.047630668,0.22411458,2.4746137,0.35489738,0.007550845,0.11763704,-0.022976838,50.7006,49.690258,0.17007257,0.33462408,0.110422224,0.09012517,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
52320317,52318341,17780904,40.154030399999996,116.25936779999999,2.0620127,0.04612898,-48.39794,-0.06964624,-0.04098093,0.0,2.826956,0.7235464,-0.115564354,-0.20649572,-0.11193452,-0.047630668,0.22411458,2.4524264,0.14389117,0.50729895,0.116167955,-0.022976838,50.7006,49.715275,0.17003909,0.33448127,0.111147255,0.09010428,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
52422686,52422020,17780904,40.154030399999996,116.25936779999999,2.4199939,0.09678371,-48.414066,-0.06964624,-0.04098093,0.0,3.1294837,0.7411249,-0.09155738,-0.17848173,-0.11193452,-0.047630668,0.22411458,2.9560034,0.36087424,0.23482092,0.114411905,-0.022976838,50.7006,49.7314,0.17001763,0.33587375,0.11175813,0.09020989,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
52520691,52518751,17780904,40.154030399999996,116.25936779999999,2.7845683,0.14540634,-48.429977,-0.06964624,-0.04098093,0.0,3.414446,0.7483742,-0.07768791,-0.16327159,-0.11193452,-0.047630668,0.22411458,2.3402886,0.099735014,-0.058602653,0.11520258,-0.022976838,50.7006,49.74731,0.17000248,0.33572325,0.112241946,0.09018885,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
52619219,52618587,17780904,40.154030399999996,116.25936779999999,3.1874647,0.19887328,-48.442642,-0.06964624,-0.04098093,0.0,3.691279,0.7594604,-0.057086144,-0.13942286,-0.11193452,-0.047630668,0.22411458,2.1621022,0.34073237,0.5525773,0.116472475,-0.022976838,50.7006,49.759975,0.16999504,0.33557236,0.112791575,0.09017502,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
52722878,52722239,17780904,40.154030399999996,116.25936779999999,3.6271992,0.25869355,-48.450085,-0.06964624,-0.04098093,0.0,3.9423192,0.7768725,-0.023207093,-0.10036132,-0.11193452,-0.047630668,0.22411458,2.144003,0.436766,0.23148374,0.1215801,-0.022976838,50.7006,49.767418,0.16994463,0.33541343,0.11306572,0.09014452,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
52819990,52818076,17780904,40.154030399999996,116.25936779999999,4.060576,0.31576166,-48.455936,-0.06964624,-0.04098093,0.0,4.156313,0.796119,-0.005599573,-0.07943151,-0.11193452,-0.047630668,0.22411458,1.7502117,0.5275634,0.12518428,0.122728415,-0.022976838,50.7006,49.77327,0.16994594,0.33525306,0.11310097,0.09012078,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
52912791,52910785,17780904,40.154030399999996,116.25936779999999,4.4933715,0.37368092,-48.45942,-0.06964624,-0.04098093,0.0,4.316989,0.80883557,0.010039595,-0.06086907,-0.11193452,-0.047630668,0.22411458,0.9593909,0.29144078,-0.0045502605,0.1212044,-0.022976838,50.7006,49.776752,0.16923586,0.3346047,0.11260568,0.08990447,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
53024320,53022370,17780904,40.154030399999996,116.25936779999999,5.026823,0.44808105,-48.46358,-0.06964624,-0.04098093,0.0,4.460047,0.83003706,0.03784673,-0.03262706,-0.11193452,-0.047630668,0.22411458,0.753141,0.34508446,-0.29361123,0.122379445,-0.022976838,50.7006,49.780914,0.16996905,0.33494163,0.11266865,0.0900815,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
53119173,53118401,17780904,40.154030399999996,116.25936779999999,5.4913282,0.5148866,-48.464817,-0.06964624,-0.04098093,0.0,4.54263,0.8477221,0.054503918,-0.014875886,-0.11193452,-0.047630668,0.22411458,0.44095588,0.18117513,0.07770589,0.12248346,-0.022976838,50.7006,49.78215,0.16997522,0.33478156,0.11197456,0.09005085,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
53215249,53214558,17780904,40.154030399999996,116.25936779999999,5.9595914,0.5837989,-48.46652,-0.06964624,-0.04098093,0.0,4.589342,0.85040367,0.05792476,-0.011686984,-0.11193452,-0.047630668,0.22411458,0.1893061,0.2544728,-0.02414513,0.12520711,-0.022976838,50.7006,49.78385,0.16998212,0.33462632,0.11117557,0.090019405,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
53319942,53318022,17780904,40.154030399999996,116.25936779999999,6.4581103,0.6615371,-48.463585,-0.06964624,-0.04098093,0.0,4.6033273,0.85891527,0.067253046,0.0005767767,-0.11193452,-0.047630668,0.22411458,-0.4012047,0.010591702,-0.14586237,0.12646616,-0.022976838,50.7006,49.78092,0.16993079,0.33601025,0.11012289,0.09009489,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
53419375,53418756,17780904,40.154030399999996,116.25936779999999,6.939344,0.73785543,-48.454826,-0.06964624,-0.04098093,0.0,4.5928235,0.85534644,0.04521932,-0.012295235,-0.11193452,-0.047630668,0.22411458,-0.22846574,0.050173678,-0.6020401,0.12608899,-0.022976838,50.7006,49.77216,0.16987914,0.33584988,0.10933203,0.09004568,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
53520176,53518268,17780904,40.154030399999996,116.25936779999999,7.411741,0.8142405,-48.448307,-0.06964624,-0.04098093,0.0,4.576243,0.8522599,0.018899614,-0.029737465,-0.11193452,-0.047630668,0.22411458,-0.29249617,-0.30404305,-0.008505005,0.12726016,-0.022976838,50.7006,49.76564,0.16987269,0.33569756,0.10862341,0.09000636,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
53622560,53621931,17780904,40.154030399999996,116.25936779999999,7.901698,0.89502186,-48.449455,-0.06964624,-0.04098093,0.0,4.566742,0.83416474,-0.0027062611,-0.048410907,-0.11193452,-0.047630668,0.22411458,-0.022457909,0.11613037,0.13223691,0.12599078,-0.022976838,50.7006,49.76679,0.16980933,0.33553758,0.10799935,0.08996092,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
53723298,53722674,17780904,40.154030399999996,116.25936779999999,8.371655,0.97150683,-48.44815,-0.06964624,-0.04098093,0.0,4.5535803,0.8352097,-0.0110006565,-0.05055831,-0.11193452,-0.047630668,0.22411458,0.073863275,0.4232473,-0.111900836,0.12662402,-0.022976838,50.7006,49.765484,0.1697437,0.33538234,0.1076531,0.08991927,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
53820307,53818400,17780904,40.154030399999996,116.25936779999999,8.818583,1.046007,-48.451313,-0.06964624,-0.04098093,0.0,4.552226,0.83857656,-0.02103277,-0.058747243,-0.11193452,-0.047630668,0.22411458,-0.32231632,0.10769585,-0.16246228,0.12444069,-0.022976838,50.7006,49.768646,0.16967887,0.33522266,0.10712811,0.089885235,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
53920123,53918205,17780904,40.154030399999996,116.25936779999999,9.283731,1.1233075,-48.457367,-0.06964624,-0.04098093,0.0,4.549242,0.8261775,-0.020816213,-0.058779355,-0.11193452,-0.047630668,0.22411458,0.28415695,-0.036503047,0.053700686,0.122383416,-0.022976838,50.7006,49.7747,0.16960998,0.33506766,0.10683385,0.08985915,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
54019459,54018835,17780904,40.154030399999996,116.25936779999999,9.749553,1.20058,-48.459312,-0.06964624,-0.04098093,0.0,4.552959,0.8134554,-0.020606473,-0.055064745,-0.11193452,-0.047630668,0.22411458,-0.07617409,-0.28042525,0.10268853,0.12607571,-0.022976838,50.7006,49.776646,0.16953875,0.3349127,0.10659017,0.089832805,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
54124530,54122607,17780904,40.154030399999996,116.25936779999999,10.240349,1.2810533,-48.46344,-0.06964624,-0.04098093,0.0,4.5685525,0.7986559,-0.030089537,-0.0626869,-0.11193452,-0.047630668,0.22411458,0.050886054,-0.16802657,0.35275176,0.12226578,-0.022976838,50.7006,49.780773,0.16946645,0.33475778,0.10641529,0.08981026,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
54218751,54218116,17780904,40.154030399999996,116.25936779999999,10.691858,1.3534145,-48.468563,-0.06964624,-0.04098093,0.0,4.579007,0.79382885,-0.034296762,-0.06613941,-0.11193452,-0.047630668,0.22411458,0.18186711,0.10739086,-0.44360793,0.118975624,-0.022976838,50.7006,49.785896,0.16939707,0.33613798,0.10638583,0.08991189,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
54319391,54318762,17780904,40.154030399999996,116.25936779999999,11.168966,1.4293911,-48.47588,-0.06964624,-0.04098093,0.0,4.5821157,0.77351564,-0.03909326,-0.07094446,-0.11193452,-0.047630668,0.22411458,-0.1770874,-0.20524627,0.031546976,0.118914604,-0.022976838,50.7006,49.793213,0.16932859,0.3359722,0.10630437,0.0898919,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
54423065,54422426,17780904,40.154030399999996,116.25936779999999,11.66118,1.5077503,-48.47946,-0.06964624,-0.04098093,0.0,4.5877085,0.75317854,-0.031100243,-0.059976667,-0.11193452,-0.047630668,0.22411458,0.19872707,-0.14460056,-0.18975897,0.11933174,-0.022976838,50.7006,49.796795,0.16926196,0.33580223,0.10635784,0.08987079,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
54518865,54518233,17780904,40.154030399999996,116.25936779999999,12.116211,1.5796512,-48.48086,-0.06964624,-0.04098093,0.0,4.5935903,0.7408438,-0.030176561,-0.05447247,-0.11193452,-0.047630668,0.22411458,0.15083075,0.16537464,0.4558912,0.11781395,-0.022976838,50.7006,49.798195,0.169197,0.33563715,0.10634307,0.08985288,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
54623880,54621977,17780904,40.154030399999996,116.25936779999999,12.610479,1.6570954,-48.484127,-0.06964624,-0.04098093,0.0,4.602071,0.72585136,-0.04288274,-0.06439155,-0.11193452,-0.047630668,0.22411458,0.08552958,-0.05793954,0.040037308,0.1182657,-0.022976838,50.7006,49.80146,0.16913478,0.33547238,0.106403396,0.089837044,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
54712477,54710559,17780904,40.154030399999996,116.25936779999999,13.033396,1.7238914,-48.487774,-0.06964624,-0.04098093,0.0,4.6213346,0.7152896,-0.04082434,-0.06072828,-0.11193452,-0.047630668,0.22411458,-0.13393775,-0.39842668,-0.03578468,0.11840985,-0.022976838,50.7006,49.805107,0.16833775,0.3348142,0.1060648,0.08961164,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
54818778,54818144,17780904,40.154030399999996,116.25936779999999,13.550246,1.8038282,-48.498833,-0.06964624,-0.04098093,0.0,4.6293683,0.698284,-0.050007325,-0.074437134,-0.11193452,-0.047630668,0.22411458,-0.11654095,-0.18585657,-0.21887511,0.11830459,-0.022976838,50.7006,49.816166,0.16893537,0.33513743,0.10650203,0.08978801,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
54920762,54918858,17780904,40.154030399999996,116.25936779999999,14.035653,1.8773354,-48.513065,-0.06964624,-0.04098093,0.0,4.628872,0.6860505,-0.036746766,-0.068434834,-0.11193452,-0.047630668,0.22411458,0.10960211,0.10291294,0.13128765,0.11768817,-0.022976838,50.7006,49.8304,0.16884427,0.33497483,0.10658198,0.08976678,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
55018958,55018329,17780904,40.154030399999996,116.25936779999999,14.515819,1.9504484,-48.525726,-0.06964624,-0.04098093,0.0,4.6353674,0.67938554,-0.02978416,-0.06754375,-0.11193452,-0.047630668,0.22411458,0.025535913,-0.2440918,0.37054273,0.11685981,-0.022976838,50.7006,49.84306,0.16875973,0.33481252,0.10665814,0.08974843,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
55123913,55121978,17780904,40.154030399999996,116.25936779999999,15.018228,2.026675,-48.53446,-0.06964624,-0.04098093,0.0,4.6434107,0.6653462,-0.015776444,-0.056515455,-0.11193452,-0.047630668,0.22411458,-0.2344263,-0.041158643,0.08877446,0.11619478,-0.022976838,50.7006,49.85179,0.16867928,0.3346549,0.106682904,0.08973213,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
55219361,55218665,17780904,40.154030399999996,116.25936779999999,15.490973,2.0983455,-48.53878,-0.06964624,-0.04098093,0.0,4.65591,0.6476707,-0.0138092395,-0.053788148,-0.11193452,-0.047630668,0.22411458,-0.33019388,-0.25187805,0.38627362,0.11636435,-0.022976838,50.7006,49.856113,0.16860364,0.3344929,0.10669894,0.089715086,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
55319215,55318578,17780904,40.154030399999996,116.25936779999999,15.979463,2.171446,-48.541157,-0.06964624,-0.04098093,0.0,4.662231,0.63580525,-0.018214833,-0.055310767,-0.11193452,-0.047630668,0.22411458,0.061586447,-0.109750055,0.03947583,0.115832515,-0.022976838,50.7006,49.85849,0.16853508,0.33587152,0.10665741,0.08982239,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
55412348,55410367,17780904,40.154030399999996,116.25936779999999,16.4302,2.2388055,-48.542885,-0.06964624,-0.04098093,0.0,4.6657434,0.6224071,-0.010785042,-0.04515848,-0.11193452,-0.047630668,0.22411458,-0.30032805,0.04276367,-0.12343424,0.11103198,-0.022976838,50.7006,49.860218,0.16778418,0.33521757,0.10654436,0.08960674,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
55519885,55517967,17780904,40.154030399999996,116.25936779999999,16.960852,2.317383,-48.542953,-0.06964624,-0.04098093,0.0,4.6791725,0.6031451,-0.022485964,-0.05132334,-0.11193452,-0.047630668,0.22411458,-0.14716092,-0.020558327,0.29766676,0.11126443,-0.022976838,50.7006,49.860287,0.16841955,0.33554882,0.10699708,0.089794226,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
55618869,55618236,17780904,40.154030399999996,116.25936779999999,17.45634,2.3893566,-48.539818,-0.06964624,-0.04098093,0.0,4.688297,0.58555,-0.021521816,-0.042740513,-0.11193452,-0.047630668,0.22411458,-0.04970368,-0.24856168,-0.003112861,0.11075322,-0.022976838,50.7006,49.85715,0.16837174,0.3353945,0.10712775,0.0897815,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
55718596,55717973,17780904,40.154030399999996,116.25936779999999,17.947649,2.4596777,-48.536636,-0.06964624,-0.04098093,0.0,4.694268,0.5763025,-0.02532699,-0.039410315,-0.11193452,-0.047630668,0.22411458,-0.4052788,-0.055281725,-0.21923415,0.11034306,-0.022976838,50.7006,49.85397,0.16758958,0.33474344,0.10677537,0.08955781,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
55823234,55822602,17780904,40.154030399999996,116.25936779999999,18.471407,2.5381444,-48.53502,-0.06964624,-0.04098093,0.0,4.709338,0.57283694,-0.051562846,-0.059408765,-0.11193452,-0.047630668,0.22411458,0.07990384,-0.24221228,-0.72573584,0.11329165,-0.022976838,50.7006,49.852352,0.16824591,0.33507866,0.10756015,0.08974833,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
55919670,55918941,17780904,40.154030399999996,116.25936779999999,18.95205,2.6096318,-48.542892,-0.06964624,-0.04098093,0.0,4.71003,0.56281203,-0.068585,-0.0778638,-0.11193452,-0.047630668,0.22411458,-0.39670393,-0.25139213,-0.0014820304,0.11248472,-0.022976838,50.7006,49.860226,0.16817094,0.33492157,0.10731441,0.08972642,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
56019239,56018612,17780904,40.154030399999996,116.25936779999999,19.446613,2.6794577,-48.552845,-0.06964624,-0.04098093,0.0,4.714126,0.5439203,-0.056279104,-0.0681683,-0.11193452,-0.047630668,0.22411458,-0.17580472,-0.340759,0.12063935,0.11105217,-0.022976838,50.7006,49.87018,0.16740803,0.33427635,0.10680958,0.08950535,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
56112511,56110521,17780904,40.154030399999996,116.25936779999999,19.907337,2.7453594,-48.562656,-0.06964624,-0.04098093,0.0,4.717028,0.5385204,-0.04945988,-0.06538154,-0.11193452,-0.047630668,0.22411458,-0.15180558,-0.36919788,-0.011960262,0.10958378,-0.022976838,50.7006,49.87999,0.16734298,0.33411983,0.107128024,0.08948671,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
56220082,56218163,17780904,40.154030399999996,116.25936779999999,20.445673,2.8221416,-48.573246,-0.06964624,-0.04098093,0.0,4.722414,0.53123134,-0.057671014,-0.07688955,-0.11193452,-0.047630668,0.22411458,-0.32210425,-0.46511137,-0.44031155,0.10810211,-0.022976838,50.7006,49.89058,0.16797666,0.33445105,0.107288465,0.08966922,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
56319544,56318912,17780904,40.154030399999996,116.25936779999999,20.950617,2.894015,-48.584946,-0.06964624,-0.04098093,0.0,4.731689,0.5178618,-0.052346617,-0.07554203,-0.11193452,-0.047630668,0.22411458,0.030066261,-0.063852444,0.36949924,0.10506451,-0.022976838,50.7006,49.90228,0.16792193,0.33429888,0.107258216,0.08965196,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
56423202,56422505,17780904,40.154030399999996,116.25936779999999,21.472988,2.9679844,-48.59514,-0.06964624,-0.04098093,0.0,4.7351074,0.5067688,-0.029714907,-0.05629585,-0.11193452,-0.047630668,0.22411458,-0.008557125,-0.45006832,0.08503673,0.10508884,-0.022976838,50.7006,49.91247,0.16787466,0.3341424,0.107234135,0.08963392,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
56523439,56522639,17780904,40.154030399999996,116.25936779999999,21.979698,3.0396256,-48.59702,-0.06964624,-0.04098093,0.0,4.743883,0.4931171,-0.02765953,-0.050659496,-0.11193452,-0.047630668,0.22411458,-0.088097185,-0.4444375,0.05090859,0.10271733,-0.022976838,50.7006,49.914352,0.1678277,0.3339904,0.107048705,0.089617975,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
56611181,56610398,17780904,40.154030399999996,116.25936779999999,22.426973,3.1024914,-48.600086,-0.06964624,-0.04098093,0.0,4.757815,0.48741004,-0.03668744,-0.058086384,-0.11193452,-0.047630668,0.22411458,-0.02428426,-0.46453872,-0.28377578,0.10107032,-0.022976838,50.7006,49.91742,0.1670936,0.33488336,0.106593855,0.08952335,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
56722802,56722128,17780904,40.154030399999996,116.25936779999999,22.997046,3.1793814,-48.602222,-0.06964624,-0.04098093,0.0,4.7760034,0.47022066,-0.035159435,-0.052401852,-0.11193452,-0.047630668,0.22411458,-0.038358156,-0.37093905,0.1273739,0.10061027,-0.022976838,50.7006,49.919556,0.16774514,0.33522245,0.106925145,0.08970667,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
56818784,56818021,17780904,40.154030399999996,116.25936779999999,23.49236,3.245391,-48.603367,-0.06964624,-0.04098093,0.0,4.7855687,0.45410594,-0.0437248,-0.05712708,-0.11193452,-0.047630668,0.22411458,-0.21014385,-0.42708755,-0.56462723,0.09849067,-0.022976838,50.7006,49.9207,0.16770948,0.33507293,0.106813975,0.08968919,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
56919367,56918751,17780904,40.154030399999996,116.25936779999999,24.00821,3.3117437,-48.60832,-0.06964624,-0.04098093,0.0,4.779626,0.4361303,-0.045364454,-0.05830669,-0.11193452,-0.047630668,0.22411458,-0.22802143,-0.5040588,0.34776804,0.09731874,-0.022976838,50.7006,49.92565,0.16763172,0.33492026,0.10671777,0.089661695,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
57023145,57022528,17780904,40.154030399999996,116.25936779999999,24.540762,3.3792632,-48.61935,-0.06964624,-0.04098093,0.0,4.7825546,0.42250636,-0.05314535,-0.07076918,-0.11193452,-0.047630668,0.22411458,-0.20867306,-0.22125192,0.3069325,0.0954595,-0.022976838,50.7006,49.936684,0.16755751,0.33476764,0.10654501,0.08963841,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
57123009,57122255,17780904,40.154030399999996,116.25936779999999,25.05503,3.4467835,-48.626457,-0.06964624,-0.04098093,0.0,4.7800694,0.41453853,-0.042743914,-0.061398324,-0.11193452,-0.047630668,0.22411458,-0.3685744,-0.4169869,-0.23757236,0.09695805,-0.022976838,50.7006,49.94379,0.1674877,0.334615,0.10661842,0.089613624,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
57223078,57222400,17780904,40.154030399999996,116.25936779999999,25.572638,3.516759,-48.635487,-0.06964624,-0.04098093,0.0,4.770792,0.41607112,-0.034670964,-0.057012364,-0.11193452,-0.047630668,0.22411458,-0.36221987,-0.42583752,-0.42849463,0.09589381,-0.022976838,50.7006,49.95282,0.16747124,0.3344655,0.106516354,0.089599825,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
57318895,57318265,17780904,40.154030399999996,116.25936779999999,26.066313,3.5859702,-48.643177,-0.06964624,-0.04098093,0.0,4.765274,0.40812552,-0.03776016,-0.06197116,-0.11193452,-0.047630668,0.22411458,-0.34359345,-0.32500163,0.2142979,0.09368983,-0.022976838,50.7006,49.96051,0.16740873,0.33431733,0.1064013,0.089577466,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
57419718,57418979,17780904,40.154030399999996,116.25936779999999,26.58298,3.6592026,-48.64631,-0.06964624,-0.04098093,0.0,4.7554746,0.40631798,-0.04245974,-0.06341165,-0.11193452,-0.047630668,0.22411458,-0.47311684,-0.2254268,-0.057392377,0.09201738,-0.022976838,50.7006,49.963642,0.16735055,0.33416906,0.10634174,0.08955558,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
57515571,57514849,17780904,40.154030399999996,116.25936779999999,27.07571,3.731644,-48.649014,-0.06964624,-0.04098093,0.0,4.753475,0.40292564,-0.04444345,-0.06211612,-0.11193452,-0.047630668,0.22411458,-0.3235841,-0.31058627,0.1914373,0.08849098,-0.022976838,50.7006,49.966347,0.167297,0.33402076,0.106315404,0.08953371,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
57615096,57614409,17780904,40.154030399999996,116.25936779999999,27.587805,3.8056607,-48.657223,-0.06964624,-0.04098093,0.0,4.7450933,0.39715096,-0.044479694,-0.06420383,-0.11193452,-0.047630668,0.22411458,-0.21473743,-0.6464348,0.19582231,0.08791361,-0.022976838,50.7006,49.974556,0.1672495,0.33387232,0.106070735,0.089509085,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
57719111,57718311,17780904,40.154030399999996,116.25936779999999,28.118273,3.8813932,-48.664013,-0.06964624,-0.04098093,0.0,4.7341523,0.39538085,-0.0439536,-0.06381731,-0.11193452,-0.047630668,0.22411458,-0.4059024,-0.28040436,-0.46768618,0.08498317,-0.022976838,50.7006,49.981346,0.16719723,0.33372387,0.10598783,0.08948728,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
57819070,57818386,17780904,40.154030399999996,116.25936779999999,28.627687,3.9566267,-48.674023,-0.06964624,-0.04098093,0.0,4.721014,0.39814842,-0.045520842,-0.0680962,-0.11193452,-0.047630668,0.22411458,-0.43967846,0.1862416,0.3147915,0.08104287,-0.022976838,50.7006,49.991356,0.16715045,0.33357978,0.1060487,0.08946621,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
57919765,57919025,17780904,40.154030399999996,116.25936779999999,29.135345,4.031914,-48.679073,-0.06964624,-0.04098093,0.0,4.707855,0.39292786,-0.029586,-0.051343277,-0.11193452,-0.047630668,0.22411458,-0.55339605,-0.48355576,-0.36711535,0.07768005,-0.022976838,50.7006,49.996407,0.16710919,0.33496344,0.10598339,0.08956679,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
58019750,58019123,17780904,40.154030399999996,116.25936779999999,29.644785,4.105602,-48.687195,-0.06964624,-0.04098093,0.0,4.704127,0.37339175,-0.04377858,-0.06781919,-0.11193452,-0.047630668,0.22411458,-0.49432376,-0.6687768,-0.16977385,0.07540872,-0.022976838,50.7006,50.004528,0.16707131,0.33481708,0.10582939,0.08954495,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
58123308,58122572,17780904,40.154030399999996,116.25936779999999,30.167248,4.1787515,-48.694633,-0.06964624,-0.04098093,0.0,4.689461,0.36375248,-0.036711857,-0.06149782,-0.11193452,-0.047630668,0.22411458,-0.090973504,-0.23433687,0.30462885,0.0711744,-0.022976838,50.7006,50.011967,0.16703391,0.33467498,0.10581621,0.08952263,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
