timestamp,euler_re_roll,euler_re_pitch,euler_re_yaw,omega_re_p,omega_re_q,omega_re_r,sigma_re,,,,z_re,vz_re,dot_euler_re,,,eta_1,,,eta_4,doc
136928352,0.000652611551676121,-0.100349005136579,2.6139606127226,-0.0661446104111859,0.0629946638031072,0.0163940444256862,0.75636583482116,0.626196914682341,0.91263416517884,0.57490154265883,-48.7994979911313,0.00257458868944593,-0.0677994198951482,0.0629839514463247,0.0165182509647087,0.471997018156927,0.00431404520211852,0.605892940929979,-0.025687802017372,0.286459812554894
136978352,0.000998652941364885,-0.0997783561752086,2.61399923780882,0.0656649125719298,0.0122812399649123,0.0125535982105263,0.769906728319525,0.636227206162611,0.899093271680475,0.569886396918694,-48.8007965183085,0.00914458302856263,0.0644069345861749,0.0122686971551314,0.0126286682526466,0.469874354859439,0.00518225614771877,0.608784717605967,-0.0269108516570443,0.277020361027888
137028352,0.00314628108326741,-0.100865706228268,2.61369453513053,0.0810688676636569,-0.0349997222851768,0.0542437701045899,0.765712407078416,0.632260339232014,0.900191728614389,0.578525938644461,-48.8019421547183,0.0149115258877239,0.0755900729389395,-0.035170214918905,0.0544099285920569,0.467114970438925,0.00649439748190908,0.611990254140018,-0.0281588552259885,0.266556722192126
137078352,0.00558168304892662,-0.101345733611021,2.61470379644598,-0.00209380894433844,0.0417496529280693,0.0368985420414261,0.750825103963,0.6198542533025,0.910116597358,0.5953982155086,-48.8018719194301,0.014292160513721,-0.00586981390523301,0.0415430476734521,0.0373225043085686,0.463461879338934,0.00863951378540668,0.614913286570081,-0.0294591579025044,0.257015244399404
137128352,0.00503738052976119,-0.0992579445830913,2.61478663500031,0.00173782618420376,0.124631886285053,0.102226264818626,0.740718752511856,0.621116067840206,0.919504461056185,0.595883932159794,-48.8018367311532,0.0141658055018814,-0.00850478902932948,0.124115354590521,0.103361531620907,0.459019131473529,0.0112778239310721,0.617537561973739,-0.0305066338399097,0.248448981080376
137178352,0.00598552387284619,-0.0969261730330589,2.61535560608586,0.0306534912513208,0.0491010310792453,0.0186338381683019,0.733685555823487,0.631163491680733,0.92854714251266,0.585836508319267,-48.8020625010285,0.0177103789975015,0.0288131642873088,0.0489886189056978,0.0190166558304622,0.454302776935176,0.0146854936522502,0.620609061752043,-0.0319880188824278,0.238422870311431
137228352,0.00497853164966508,-0.0964761129407541,2.61653839883157,0.0689998846831658,0.0259704279623614,0.072346397906677,0.743902782057271,0.631006281744178,0.915410708783508,0.593673945670864,-48.8021249603453,0.021168818152669,0.0619860237912817,0.025609928770569,0.0728133930784476,0.449281951801836,0.018270698115762,0.623366358939875,-0.0332648547835959,0.229422392035841
137278352,0.00596323725095226,-0.0974832088570388,2.61746644334591,-0.0204785630548161,-0.103563458434172,0.00500331643610842,0.764775666192885,0.624545627130774,0.88857414346629,0.612558936079277,-48.8010465411253,0.0240255275654545,-0.0209074504672484,-0.10359145285718,0.00440657889495868,0.444669945387388,0.0216912238203934,0.625211260181171,-0.0345523676151923,0.223400192609469
137328352,0.00603416882836067,-0.0981539011328825,2.61682260437221,-0.106239135784481,0.0394149749331063,-0.019625523341766,0.7803063922995,0.614998040712979,0.885306392299499,0.60934484456323,-48.8007152774502,0.0245955056148391,-0.104330058882758,0.0395326803646774,-0.0194810978442321,0.440234202947311,0.0248252376739661,0.625592282431001,-0.0353454070842503,0.222156444747526
137378352,0.00644002908617066,-0.095709828660219,2.61576956380037,0.071162000103146,0.0305909209205776,0.055081944494327,0.792363543194743,0.603443271105038,0.897363543194743,0.591761499507666,-48.8017691514518,0.0209261552005673,0.0658551565118436,0.0302355596865654,0.0555319599094777,0.437463252260079,0.0261190743974466,0.625343896341748,-0.0356050363673035,0.222967236420672
137428352,0.00816124535417586,-0.0984564362672481,2.61518195489269,-0.108393696544503,-0.0401207240314136,0.129304676596859,0.787430801175633,0.602704205996529,0.88996133051128,0.597964720987852,-48.8036780480999,0.0174479225778796,-0.121133102982018,-0.0411746633763056,0.12960058433067,0.435359309571393,0.0265590849177149,0.625483722950659,-0.0358226549854126,0.222510808886706
137478352,0.00679051020618699,-0.0988376682606988,2.61567891906116,0.00984315453544458,0.122914448399513,-0.0207520004056029,0.771882757721359,0.6087228034627,0.870400888746226,0.619029812119449,-48.8088648621943,0.0147023820610566,0.0118181274598702,0.12305253014215,-0.0200145569488332,0.433934916674221,0.0271182623805615,0.62324171954707,-0.0353539127262001,0.229829244859748
